agent_id,period,metric,icp_client,site,numerator,denominator,calc
705094,2026-02-22,crt,PSS-Verizon,raptors trn,15325.0,8.0,1915.625
679791,2026-02-20,crt,PSS-Verizon,turtles,14526.0,8.0,1815.75
680379,2026-02-20,crt,PSS-Verizon,panthers,5710.0,5.0,1142.0
587313,2026-02-20,crt,PSS-Verizon,raptors,19384.0,13.0,1491.077
675111,2026-02-20,crt,PSS-Verizon,panthers,9871.0,8.0,1233.875
694216,2026-02-21,crt,PSS-Verizon,bears,20835.0,7.0,2976.429
702801,2026-02-21,crt,PSS-Verizon,turtles trn,18447.0,7.0,2635.286
691041,2026-02-24,crt,PSS-Verizon,panthers,13994.0,10.0,1399.4
704648,2026-02-24,crt,PSS-Verizon,bears trn,14024.0,8.0,1753.0
635953,2026-02-24,crt,PSS-Verizon,raptors,14610.0,7.0,2087.143
704608,2026-02-20,crt,PSS-Verizon,bears trn,21842.0,9.0,2426.889
693446,2026-02-20,crt,PSS-Verizon,raptors,10146.0,6.0,1691.0
703112,2026-02-20,crt,PSS-Verizon,turtles trn,15883.0,6.0,2647.167
648589,2026-02-21,crt,PSS-Verizon,panthers,7983.0,5.0,1596.6
702516,2026-02-21,crt,PSS-Verizon,panthers trn,14553.0,12.0,1212.75
702669,2026-02-21,crt,PSS-Verizon,raptors trn,14838.0,10.0,1483.8
652257,2026-02-24,crt,PSS-Verizon,raptors,11009.0,8.0,1376.125
705618,2026-02-24,crt,PSS-Verizon,mustangs trn,16117.0,15.0,1074.467
701596,2026-02-24,crt,PSS-Verizon,panthers,22039.0,17.0,1296.412
705660,2026-02-25,crt,PSS-Verizon,panthers trn,16620.0,6.0,2770.0
705659,2026-02-25,crt,PSS-Verizon,raptors trn,15720.0,9.0,1746.667
703023,2026-02-20,crt,PSS-Verizon,bears trn,13621.0,12.0,1135.083
638428,2026-02-21,crt,PSS-Verizon,raptors,16658.0,7.0,2379.714
693432,2026-02-24,crt,PSS-Verizon,raptors,11870.0,10.0,1187.0
700513,2026-02-24,crt,PSS-Verizon,raptors,20286.0,8.0,2535.75
677275,2026-02-23,crt,PSS-Verizon,panthers,17116.0,14.0,1222.571
702800,2026-02-23,crt,PSS-Verizon,turtles,22261.0,16.0,1391.313
694216,2026-02-23,crt,PSS-Verizon,bears,23208.0,16.0,1450.5
695942,2026-02-23,crt,PSS-Verizon,panthers,16161.0,9.0,1795.667
703112,2026-02-25,crt,PSS-Verizon,turtles trn,17598.0,9.0,1955.333
694216,2026-02-22,crt,PSS-Verizon,bears,24108.0,12.0,2009.0
698890,2026-02-22,crt,PSS-Verizon,panthers,25551.0,13.0,1965.462
685233,2026-02-20,crt,PSS-Verizon,panthers,20738.0,12.0,1728.167
705660,2026-02-21,crt,PSS-Verizon,panthers trn,2798.0,1.0,2798.0
652257,2026-02-21,crt,PSS-Verizon,raptors,13151.0,6.0,2191.833
674078,2026-02-21,crt,PSS-Verizon,panthers,15172.0,6.0,2528.667
701033,2026-02-25,crt,PSS-Verizon,mustangs,23401.0,14.0,1671.5
675111,2026-02-25,crt,PSS-Verizon,panthers,15636.0,7.0,2233.714
635953,2026-02-25,crt,PSS-Verizon,raptors,13600.0,6.0,2266.667
705618,2026-02-25,crt,PSS-Verizon,mustangs trn,20715.0,9.0,2301.667
467024,2026-02-23,crt,PSS-Verizon,panthers,20634.0,14.0,1473.857
702910,2026-02-20,crt,PSS-Verizon,bears trn,13823.0,9.0,1535.889
703070,2026-02-24,crt,PSS-Verizon,panthers trn,13730.0,6.0,2288.333
467024,2026-02-24,crt,PSS-Verizon,panthers,23917.0,16.0,1494.813
686106,2026-02-24,crt,PSS-Verizon,panthers,18057.0,9.0,2006.333
675078,2026-02-24,crt,PSS-Verizon,panthers,6876.0,5.0,1375.2
697291,2026-02-21,crt,PSS-Verizon,bears,9167.0,4.0,2291.75
625858,2026-02-21,crt,PSS-Verizon,turtles,17484.0,12.0,1457.0
695283,2026-02-23,crt,PSS-Verizon,raptors,78.0,1.0,78.0
682776,2026-02-25,crt,PSS-Verizon,panthers,11007.0,8.0,1375.875
666297,2026-02-20,crt,PSS-Verizon,mustangs,29074.0,10.0,2907.4
625851,2026-02-24,crt,PSS-Verizon,turtles,17856.0,10.0,1785.6
696209,2026-02-21,crt,PSS-Verizon,raptors,20313.0,13.0,1562.538
684719,2026-02-22,crt,PSS-Verizon,panthers,9724.0,5.0,1944.8
679793,2026-02-23,crt,PSS-Verizon,turtles,16485.0,10.0,1648.5
677503,2026-02-23,crt,PSS-Verizon,raptors,22479.0,13.0,1729.154
569086,2026-02-23,crt,PSS-Verizon,turtles,22128.0,11.0,2011.636
679526,2026-02-25,crt,PSS-Verizon,turtles,21922.0,11.0,1992.909
704583,2026-02-20,crt,PSS-Verizon,panthers trn,13520.0,10.0,1352.0
691963,2026-02-24,crt,PSS-Verizon,raptors,19746.0,14.0,1410.429
696447,2026-02-24,crt,PSS-Verizon,panthers,22258.0,13.0,1712.154
643118,2026-02-21,crt,PSS-Verizon,raptors,15009.0,16.0,938.063
694705,2026-02-21,crt,PSS-Verizon,turtles,25254.0,9.0,2806.0
704563,2026-02-21,crt,PSS-Verizon,panthers trn,18954.0,15.0,1263.6
705674,2026-02-22,crt,PSS-Verizon,raptors trn,1682.0,1.0,1682.0
697291,2026-02-22,crt,PSS-Verizon,bears,10240.0,4.0,2560.0
694926,2026-02-23,crt,PSS-Verizon,raptors,20169.0,11.0,1833.545
679526,2026-02-23,crt,PSS-Verizon,turtles,18695.0,13.0,1438.077
693397,2026-02-23,crt,PSS-Verizon,raptors,8900.0,6.0,1483.333
696432,2026-02-25,crt,PSS-Verizon,panthers,22213.0,14.0,1586.643
581527,2026-02-25,crt,PSS-Verizon,turtles,18600.0,13.0,1430.769
700601,2026-02-25,crt,PSS-Verizon,turtles,25048.0,14.0,1789.143
696447,2026-02-25,crt,PSS-Verizon,panthers,19024.0,17.0,1119.059
696209,2026-02-20,crt,PSS-Verizon,raptors,20871.0,18.0,1159.5
483799,2026-02-20,crt,PSS-Verizon,panthers,19456.0,16.0,1216.0
699294,2026-02-24,crt,PSS-Verizon,panthers,14996.0,8.0,1874.5
701023,2026-02-24,crt,PSS-Verizon,mustangs,14280.0,11.0,1298.182
667863,2026-02-24,crt,PSS-Verizon,raptors,13613.0,10.0,1361.3
671292,2026-02-22,crt,PSS-Verizon,panthers,3403.0,3.0,1134.333
696447,2026-02-23,crt,PSS-Verizon,panthers,18655.0,15.0,1243.667
671292,2026-02-25,crt,PSS-Verizon,panthers,6033.0,5.0,1206.6
671336,2026-02-25,crt,PSS-Verizon,raptors,20455.0,12.0,1704.583
474035,2026-02-20,crt,PSS-Verizon,panthers,11094.0,10.0,1109.4
679526,2026-02-20,crt,PSS-Verizon,turtles,20521.0,10.0,2052.1
679513,2026-02-24,crt,PSS-Verizon,turtles,10235.0,7.0,1462.143
702671,2026-02-21,crt,PSS-Verizon,raptors trn,19474.0,8.0,2434.25
704540,2026-02-21,crt,PSS-Verizon,panthers trn,18260.0,12.0,1521.667
689882,2026-02-21,crt,PSS-Verizon,panthers,11565.0,14.0,826.071
695283,2026-02-25,crt,PSS-Verizon,raptors,80.0,1.0,80.0
691775,2026-02-25,crt,PSS-Verizon,raptors,22250.0,12.0,1854.167
700601,2026-02-24,crt,PSS-Verizon,turtles,18043.0,14.0,1288.786
696209,2026-02-24,crt,PSS-Verizon,raptors,15419.0,10.0,1541.9
703092,2026-02-24,crt,PSS-Verizon,panthers trn,21287.0,14.0,1520.5
691972,2026-02-21,crt,PSS-Verizon,raptors,16319.0,13.0,1255.308
694401,2026-02-23,crt,PSS-Verizon,raptors,17770.0,7.0,2538.571
666297,2026-02-23,crt,PSS-Verizon,mustangs,23311.0,13.0,1793.154
700601,2026-02-23,crt,PSS-Verizon,turtles,21806.0,8.0,2725.75
704583,2026-02-23,crt,PSS-Verizon,panthers trn,16366.0,8.0,2045.75
694926,2026-02-25,crt,PSS-Verizon,raptors,18531.0,8.0,2316.375
581610,2026-02-25,crt,PSS-Verizon,turtles,13791.0,14.0,985.071
682776,2026-02-24,crt,PSS-Verizon,panthers,19763.0,11.0,1796.636
701232,2026-02-24,crt,PSS-Verizon,raptors,21240.0,15.0,1416.0
702920,2026-02-24,crt,PSS-Verizon,bears trn,19669.0,9.0,2185.444
669839,2026-02-21,crt,PSS-Verizon,raptors,20908.0,9.0,2323.111
678514,2026-02-21,crt,PSS-Verizon,raptors,14637.0,11.0,1330.636
685221,2026-02-21,crt,PSS-Verizon,panthers,15161.0,11.0,1378.273
702671,2026-02-23,crt,PSS-Verizon,raptors,9325.0,5.0,1865.0
679513,2026-02-23,crt,PSS-Verizon,turtles,19802.0,9.0,2200.222
701232,2026-02-23,crt,PSS-Verizon,raptors,22754.0,16.0,1422.125
680397,2026-02-23,crt,PSS-Verizon,panthers,13213.0,9.0,1468.111
694401,2026-02-25,crt,PSS-Verizon,raptors,18238.0,10.0,1823.8
666297,2026-02-25,crt,PSS-Verizon,mustangs,19182.0,10.0,1918.2
643118,2026-02-25,crt,PSS-Verizon,raptors,13747.0,8.0,1718.375
691781,2026-02-25,crt,PSS-Verizon,raptors,15394.0,7.0,2199.143
684719,2026-02-20,crt,PSS-Verizon,panthers,16602.0,6.0,2767.0
675469,2026-02-20,crt,PSS-Verizon,raptors,21459.0,12.0,1788.25
581527,2026-02-24,crt,PSS-Verizon,turtles,16516.0,9.0,1835.111
700527,2026-02-21,crt,PSS-Verizon,turtles,20063.0,14.0,1433.071
684719,2026-02-21,crt,PSS-Verizon,panthers,10780.0,6.0,1796.667
704563,2026-02-22,crt,PSS-Verizon,panthers trn,17975.0,16.0,1123.438
694107,2026-02-23,crt,PSS-Verizon,raptors,19537.0,10.0,1953.7
700527,2026-02-23,crt,PSS-Verizon,turtles,17484.0,13.0,1344.923
649878,2026-02-23,crt,PSS-Verizon,raptors,9238.0,7.0,1319.714
705674,2026-02-23,crt,PSS-Verizon,raptors trn,19627.0,9.0,2180.778
705674,2026-02-25,crt,PSS-Verizon,raptors trn,16128.0,10.0,1612.8
669839,2026-02-20,crt,PSS-Verizon,raptors,16950.0,5.0,3390.0
636723,2026-02-24,crt,PSS-Verizon,raptors,13619.0,12.0,1134.917
673854,2026-02-24,crt,PSS-Verizon,turtles,19541.0,13.0,1503.154
695283,2026-02-24,crt,PSS-Verizon,raptors,76.0,1.0,76.0
691775,2026-02-24,crt,PSS-Verizon,raptors,22344.0,10.0,2234.4
692912,2026-02-21,crt,PSS-Verizon,panthers,17721.0,6.0,2953.5
581527,2026-02-21,crt,PSS-Verizon,turtles,1559.0,2.0,779.5
665052,2026-02-22,crt,PSS-Verizon,raptors,1791.0,1.0,1791.0
691963,2026-02-25,crt,PSS-Verizon,raptors,22556.0,14.0,1611.143
646144,2026-02-20,crt,PSS-Verizon,mustangs,16665.0,13.0,1281.923
691963,2026-02-20,crt,PSS-Verizon,raptors,20545.0,15.0,1369.667
696432,2026-02-20,crt,PSS-Verizon,panthers,23996.0,10.0,2399.6
581527,2026-02-20,crt,PSS-Verizon,turtles,14137.0,11.0,1285.182
685221,2026-02-20,crt,PSS-Verizon,panthers,18814.0,14.0,1343.857
694926,2026-02-24,crt,PSS-Verizon,raptors,21892.0,11.0,1990.182
695095,2026-02-21,crt,PSS-Verizon,panthers,7478.0,4.0,1869.5
696432,2026-02-23,crt,PSS-Verizon,panthers,22311.0,8.0,2788.875
702671,2026-02-25,crt,PSS-Verizon,raptors,7902.0,4.0,1975.5
675078,2026-02-20,crt,PSS-Verizon,panthers,13566.0,6.0,2261.0
548835,2026-02-20,crt,PSS-Verizon,turtles,14041.0,7.0,2005.857
666297,2026-02-24,crt,PSS-Verizon,mustangs,20160.0,14.0,1440.0
686507,2026-02-24,crt,PSS-Verizon,raptors,11861.0,7.0,1694.429
665817,2026-02-21,crt,PSS-Verizon,raptors,9341.0,7.0,1334.429
676509,2026-02-22,crt,PSS-Verizon,panthers,21903.0,8.0,2737.875
691972,2026-02-22,crt,PSS-Verizon,raptors,5236.0,2.0,2618.0
697291,2026-02-23,crt,PSS-Verizon,bears,5274.0,7.0,753.429
636723,2026-02-25,crt,PSS-Verizon,raptors,16951.0,11.0,1541.0
704583,2026-02-25,crt,PSS-Verizon,panthers trn,14877.0,11.0,1352.455
704663,2026-02-25,crt,PSS-Verizon,bears trn,19747.0,11.0,1795.182
700601,2026-02-20,crt,PSS-Verizon,turtles,16580.0,8.0,2072.5
615039,2026-02-20,crt,PSS-Verizon,panthers,11182.0,5.0,2236.4
704663,2026-02-24,crt,PSS-Verizon,bears trn,16090.0,10.0,1609.0
686106,2026-02-22,crt,PSS-Verizon,panthers,18333.0,12.0,1527.75
699294,2026-02-25,crt,PSS-Verizon,panthers,18901.0,9.0,2100.111
678514,2026-02-20,crt,PSS-Verizon,raptors,25505.0,16.0,1594.063
700527,2026-02-24,crt,PSS-Verizon,turtles,19829.0,12.0,1652.417
697291,2026-02-24,crt,PSS-Verizon,bears,15281.0,8.0,1910.125
695744,2026-02-24,crt,PSS-Verizon,panthers,19691.0,6.0,3281.833
693430,2026-02-21,crt,PSS-Verizon,raptors,16369.0,11.0,1488.091
695744,2026-02-21,crt,PSS-Verizon,panthers,8772.0,4.0,2193.0
548835,2026-02-21,crt,PSS-Verizon,turtles,17781.0,7.0,2540.143
665817,2026-02-22,crt,PSS-Verizon,raptors,10510.0,10.0,1051.0
675078,2026-02-25,crt,PSS-Verizon,panthers,10213.0,6.0,1702.167
685248,2026-02-20,crt,PSS-Verizon,panthers,19618.0,7.0,2802.571
695095,2026-02-20,crt,PSS-Verizon,panthers,13957.0,6.0,2326.167
691781,2026-02-24,crt,PSS-Verizon,raptors,18205.0,9.0,2022.778
675469,2026-02-21,crt,PSS-Verizon,raptors,21684.0,13.0,1668.0
647684,2026-02-21,crt,PSS-Verizon,panthers,17524.0,10.0,1752.4
635951,2026-02-22,crt,PSS-Verizon,raptors,9240.0,6.0,1540.0
695095,2026-02-22,crt,PSS-Verizon,panthers,12370.0,7.0,1767.143
696490,2026-02-25,crt,PSS-Verizon,panthers,14311.0,5.0,2862.2
695744,2026-02-25,crt,PSS-Verizon,panthers,22493.0,8.0,2811.625
569086,2026-02-25,crt,PSS-Verizon,turtles,19673.0,9.0,2185.889
677410,2026-02-20,crt,PSS-Verizon,panthers,15689.0,11.0,1426.273
625851,2026-02-20,crt,PSS-Verizon,turtles,17658.0,6.0,2943.0
699294,2026-02-20,crt,PSS-Verizon,panthers,20906.0,10.0,2090.6
693430,2026-02-24,crt,PSS-Verizon,raptors,19946.0,28.0,712.357
677503,2026-02-24,crt,PSS-Verizon,raptors,18125.0,12.0,1510.417
686106,2026-02-21,crt,PSS-Verizon,panthers,19487.0,14.0,1391.929
625851,2026-02-23,crt,PSS-Verizon,turtles,4490.0,4.0,1122.5
581527,2026-02-23,crt,PSS-Verizon,turtles,13897.0,12.0,1158.083
694705,2026-02-20,crt,PSS-Verizon,turtles,21199.0,15.0,1413.267
677503,2026-02-20,crt,PSS-Verizon,raptors,20712.0,9.0,2301.333
647684,2026-02-24,crt,PSS-Verizon,panthers,16948.0,14.0,1210.571
677410,2026-02-21,crt,PSS-Verizon,panthers,11093.0,10.0,1109.3
698076,2026-02-21,crt,PSS-Verizon,panthers,20832.0,10.0,2083.2
691775,2026-02-21,crt,PSS-Verizon,raptors,12941.0,9.0,1437.889
615039,2026-02-23,crt,PSS-Verizon,panthers,5761.0,5.0,1152.2
691784,2026-02-25,crt,PSS-Verizon,raptors,18346.0,12.0,1528.833
701232,2026-02-20,crt,PSS-Verizon,raptors,20505.0,16.0,1281.563
691781,2026-02-20,crt,PSS-Verizon,raptors,19571.0,10.0,1957.1
676509,2026-02-20,crt,PSS-Verizon,panthers,13768.0,9.0,1529.778
671292,2026-02-24,crt,PSS-Verizon,panthers,12309.0,9.0,1367.667
679793,2026-02-24,crt,PSS-Verizon,turtles,8094.0,6.0,1349.0
703092,2026-02-21,crt,PSS-Verizon,panthers trn,17494.0,19.0,920.737
671292,2026-02-21,crt,PSS-Verizon,panthers,10616.0,6.0,1769.333
689882,2026-02-22,crt,PSS-Verizon,panthers,11352.0,12.0,946.0
695744,2026-02-23,crt,PSS-Verizon,panthers,20682.0,6.0,3447.0
693430,2026-02-23,crt,PSS-Verizon,raptors,19398.0,11.0,1763.455
693430,2026-02-25,crt,PSS-Verizon,raptors,14904.0,12.0,1242.0
696209,2026-02-25,crt,PSS-Verizon,raptors,15396.0,14.0,1099.714
673854,2026-02-25,crt,PSS-Verizon,turtles,14981.0,15.0,998.733
701023,2026-02-20,crt,PSS-Verizon,mustangs,24863.0,17.0,1462.529
691775,2026-02-20,crt,PSS-Verizon,raptors,19401.0,11.0,1763.727
691784,2026-02-20,crt,PSS-Verizon,raptors,23836.0,5.0,4767.2
705102,2026-02-20,crt,PSS-Verizon,bears trn,17047.0,11.0,1549.727
696432,2026-02-24,crt,PSS-Verizon,panthers,24770.0,14.0,1769.286
693397,2026-02-21,crt,PSS-Verizon,raptors,16211.0,6.0,2701.833
686507,2026-02-21,crt,PSS-Verizon,raptors,18338.0,10.0,1833.8
694926,2026-02-22,crt,PSS-Verizon,raptors,21461.0,15.0,1430.733
704540,2026-02-23,crt,PSS-Verizon,panthers trn,17431.0,11.0,1584.636
474035,2026-02-23,crt,PSS-Verizon,panthers,19269.0,10.0,1926.9
634009,2026-02-25,crt,PSS-Verizon,mustangs,22959.0,17.0,1350.529
705102,2026-02-25,crt,PSS-Verizon,bears trn,13862.0,8.0,1732.75
702920,2026-02-20,crt,PSS-Verizon,bears trn,19530.0,3.0,6510.0
647684,2026-02-20,crt,PSS-Verizon,panthers,22024.0,11.0,2002.182
675078,2026-02-23,crt,PSS-Verizon,panthers,1223.0,1.0,1223.0
701023,2026-02-23,crt,PSS-Verizon,mustangs,14065.0,11.0,1278.636
694705,2026-02-23,crt,PSS-Verizon,turtles,26205.0,11.0,2382.273
694401,2026-02-24,crt,PSS-Verizon,raptors,23193.0,13.0,1784.077
626326,2026-02-24,crt,PSS-Verizon,raptors,10178.0,5.0,2035.6
675469,2026-02-24,crt,PSS-Verizon,raptors,16491.0,10.0,1649.1
696490,2026-02-24,crt,PSS-Verizon,panthers,21083.0,7.0,3011.857
626967,2026-02-21,crt,PSS-Verizon,panthers,13093.0,9.0,1454.778
691963,2026-02-21,crt,PSS-Verizon,raptors,18799.0,9.0,2088.778
685221,2026-02-22,crt,PSS-Verizon,panthers,16776.0,9.0,1864.0
474035,2026-02-22,crt,PSS-Verizon,panthers,18036.0,14.0,1288.286
646144,2026-02-23,crt,PSS-Verizon,mustangs,18327.0,20.0,916.35
678514,2026-02-23,crt,PSS-Verizon,raptors,22819.0,12.0,1901.583
703092,2026-02-20,crt,PSS-Verizon,panthers trn,19378.0,12.0,1614.833
667863,2026-02-20,crt,PSS-Verizon,raptors,16026.0,8.0,2003.25
704663,2026-02-20,crt,PSS-Verizon,bears trn,11819.0,6.0,1969.833
680397,2026-02-20,crt,PSS-Verizon,panthers,16218.0,6.0,2703.0
704583,2026-02-24,crt,PSS-Verizon,panthers trn,18371.0,10.0,1837.1
679526,2026-02-24,crt,PSS-Verizon,turtles,20912.0,11.0,1901.091
694589,2026-02-22,crt,PSS-Verizon,turtles,11299.0,13.0,869.154
634009,2026-02-23,crt,PSS-Verizon,mustangs,18022.0,10.0,1802.2
646144,2026-02-25,crt,PSS-Verizon,mustangs,14742.0,15.0,982.8
677503,2026-02-25,crt,PSS-Verizon,raptors,21910.0,8.0,2738.75
689882,2026-02-20,crt,PSS-Verizon,panthers,17239.0,7.0,2462.714
694589,2026-02-20,crt,PSS-Verizon,turtles,21139.0,16.0,1321.188
691972,2026-02-20,crt,PSS-Verizon,raptors,16835.0,7.0,2405.0
692912,2026-02-24,crt,PSS-Verizon,panthers,12028.0,9.0,1336.444
643118,2026-02-24,crt,PSS-Verizon,raptors,13804.0,11.0,1254.909
698076,2026-02-22,crt,PSS-Verizon,panthers,21927.0,11.0,1993.364
693397,2026-02-22,crt,PSS-Verizon,raptors,15981.0,5.0,3196.2
691972,2026-02-23,crt,PSS-Verizon,raptors,16982.0,9.0,1886.889
694589,2026-02-23,crt,PSS-Verizon,turtles,20941.0,16.0,1308.813
679513,2026-02-25,crt,PSS-Verizon,turtles,15968.0,7.0,2281.143
626326,2026-02-20,crt,PSS-Verizon,raptors,14919.0,8.0,1864.875
698076,2026-02-24,crt,PSS-Verizon,panthers,16522.0,14.0,1180.143
691784,2026-02-24,crt,PSS-Verizon,raptors,21246.0,10.0,2124.6
634009,2026-02-24,crt,PSS-Verizon,mustangs,22404.0,11.0,2036.727
691781,2026-02-21,crt,PSS-Verizon,raptors,18817.0,9.0,2090.778
693430,2026-02-22,crt,PSS-Verizon,raptors,19633.0,15.0,1308.867
685221,2026-02-23,crt,PSS-Verizon,panthers,18271.0,10.0,1827.1
625851,2026-02-25,crt,PSS-Verizon,turtles,18263.0,6.0,3043.833
696447,2026-02-20,crt,PSS-Verizon,panthers,17705.0,16.0,1106.563
635951,2026-02-20,crt,PSS-Verizon,raptors,17865.0,10.0,1786.5
636723,2026-02-20,crt,PSS-Verizon,raptors,16906.0,10.0,1690.6
702671,2026-02-24,crt,PSS-Verizon,raptors,13128.0,6.0,2188.0
705102,2026-02-24,crt,PSS-Verizon,bears trn,18920.0,9.0,2102.222
694589,2026-02-21,crt,PSS-Verizon,turtles,18909.0,10.0,1890.9
696490,2026-02-23,crt,PSS-Verizon,panthers,20542.0,11.0,1867.455
704563,2026-02-24,crt,PSS-Verizon,panthers trn,11001.0,10.0,1100.1
625858,2026-02-24,crt,PSS-Verizon,turtles,17123.0,13.0,1317.154
667863,2026-02-21,crt,PSS-Verizon,raptors,13201.0,8.0,1650.125
669839,2026-02-23,crt,PSS-Verizon,raptors,20713.0,10.0,2071.3
698076,2026-02-23,crt,PSS-Verizon,panthers,11324.0,7.0,1617.714
676509,2026-02-23,crt,PSS-Verizon,panthers,20720.0,9.0,2302.222
647684,2026-02-25,crt,PSS-Verizon,panthers,17734.0,12.0,1477.833
548835,2026-02-25,crt,PSS-Verizon,turtles,17632.0,8.0,2204.0
696490,2026-02-20,crt,PSS-Verizon,panthers,17365.0,5.0,3473.0
634009,2026-02-20,crt,PSS-Verizon,mustangs,24138.0,13.0,1856.769
643118,2026-02-20,crt,PSS-Verizon,raptors,18240.0,14.0,1302.857
694705,2026-02-22,crt,PSS-Verizon,turtles,17824.0,10.0,1782.4
673854,2026-02-22,crt,PSS-Verizon,turtles,12760.0,5.0,2552.0
704540,2026-02-20,crt,PSS-Verizon,panthers trn,18324.0,11.0,1665.818
700527,2026-02-20,crt,PSS-Verizon,turtles,21621.0,12.0,1801.75
692912,2026-02-20,crt,PSS-Verizon,panthers,19300.0,10.0,1930.0
695283,2026-02-20,crt,PSS-Verizon,raptors,80.0,1.0,80.0
694107,2026-02-24,crt,PSS-Verizon,raptors,14993.0,7.0,2141.857
474035,2026-02-21,crt,PSS-Verizon,panthers,12612.0,12.0,1051.0
636723,2026-02-21,crt,PSS-Verizon,raptors,14103.0,7.0,2014.714
695744,2026-02-22,crt,PSS-Verizon,panthers,21251.0,9.0,2361.222
704563,2026-02-23,crt,PSS-Verizon,panthers trn,13599.0,11.0,1236.273
686507,2026-02-23,crt,PSS-Verizon,raptors,5879.0,2.0,2939.5
671292,2026-02-23,crt,PSS-Verizon,panthers,8775.0,5.0,1755.0
702920,2026-02-23,crt,PSS-Verizon,bears trn,16993.0,11.0,1544.818
701232,2026-02-25,crt,PSS-Verizon,raptors,22310.0,16.0,1394.375
694107,2026-02-20,crt,PSS-Verizon,raptors,18638.0,12.0,1553.167
705193,2026-02-22,crt,PSS-Verizon,turtles trn,2073.0,1.0,2073.0
690069,2026-02-22,crt,PSS-Verizon,raptors,19666.0,8.0,2458.25
690767,2026-02-22,crt,PSS-Verizon,raptors,23236.0,11.0,2112.364
616608,2026-02-21,crt,PSS-Verizon,raptors,16015.0,11.0,1455.909
693352,2026-02-21,crt,PSS-Verizon,raptors,14916.0,17.0,877.412
646068,2026-02-21,crt,PSS-Verizon,turtles,15022.0,7.0,2146.0
679511,2026-02-20,crt,PSS-Verizon,turtles,22937.0,10.0,2293.7
646110,2026-02-20,crt,PSS-Verizon,mustangs,22829.0,17.0,1342.882
700904,2026-02-20,crt,PSS-Verizon,panthers,18599.0,10.0,1859.9
700908,2026-02-20,crt,PSS-Verizon,panthers,12892.0,14.0,920.857
551577,2026-02-20,crt,PSS-Verizon,turtles,12877.0,8.0,1609.625
671344,2026-02-25,crt,PSS-Verizon,panthers,2193.0,1.0,2193.0
702977,2026-02-25,crt,PSS-Verizon,panthers trn,17883.0,11.0,1625.727
690058,2026-02-22,crt,PSS-Verizon,raptors,22214.0,3.0,7404.667
705184,2026-02-22,crt,PSS-Verizon,turtles trn,7362.0,1.0,7362.0
649879,2026-02-21,crt,PSS-Verizon,raptors,21471.0,14.0,1533.643
610665,2026-02-21,crt,PSS-Verizon,raptors,18258.0,10.0,1825.8
692905,2026-02-20,crt,PSS-Verizon,panthers,20263.0,12.0,1688.583
630417,2026-02-20,crt,PSS-Verizon,panthers,13002.0,8.0,1625.25
691748,2026-02-20,crt,PSS-Verizon,raptors,14806.0,7.0,2115.143
616608,2026-02-20,crt,PSS-Verizon,raptors,14163.0,11.0,1287.545
675234,2026-02-25,crt,PSS-Verizon,raptors,13872.0,9.0,1541.333
695746,2026-02-25,crt,PSS-Verizon,panthers,15110.0,10.0,1511.0
633591,2026-02-25,crt,PSS-Verizon,raptors,18894.0,10.0,1889.4
704600,2026-02-23,crt,PSS-Verizon,bears trn,15837.0,8.0,1979.625
689875,2026-02-23,crt,PSS-Verizon,panthers,15009.0,12.0,1250.75
671344,2026-02-23,crt,PSS-Verizon,panthers,17448.0,8.0,2181.0
695203,2026-02-24,crt,PSS-Verizon,panthers,17636.0,8.0,2204.5
489135,2026-02-24,crt,PSS-Verizon,turtles,22265.0,10.0,2226.5
616544,2026-02-21,crt,PSS-Verizon,raptors,21728.0,10.0,2172.8
695203,2026-02-21,crt,PSS-Verizon,panthers,9379.0,5.0,1875.8
551577,2026-02-21,crt,PSS-Verizon,turtles,11817.0,9.0,1313.0
704600,2026-02-20,crt,PSS-Verizon,bears trn,17165.0,9.0,1907.222
684387,2026-02-25,crt,PSS-Verizon,mustangs,19980.0,13.0,1536.923
684338,2026-02-25,crt,PSS-Verizon,turtles,22120.0,14.0,1580.0
701933,2026-02-25,crt,PSS-Verizon,panthers,19572.0,8.0,2446.5
687989,2026-02-25,crt,PSS-Verizon,panthers,994.0,1.0,994.0
623671,2026-02-25,crt,PSS-Verizon,panthers,12313.0,7.0,1759.0
623653,2026-02-25,crt,PSS-Verizon,panthers,13449.0,9.0,1494.333
654776,2026-02-25,crt,PSS-Verizon,turtles,5275.0,2.0,2637.5
687989,2026-02-24,crt,PSS-Verizon,panthers,10073.0,5.0,2014.6
650495,2026-02-21,crt,PSS-Verizon,raptors,19442.0,10.0,1944.2
646131,2026-02-21,crt,PSS-Verizon,raptors,19279.0,9.0,2142.111
623671,2026-02-21,crt,PSS-Verizon,panthers,11045.0,8.0,1380.625
623671,2026-02-20,crt,PSS-Verizon,panthers,14626.0,8.0,1828.25
687975,2026-02-20,crt,PSS-Verizon,panthers,4118.0,4.0,1029.5
616544,2026-02-25,crt,PSS-Verizon,raptors,14658.0,12.0,1221.5
705101,2026-02-25,crt,PSS-Verizon,bears trn,18629.0,9.0,2069.889
692905,2026-02-25,crt,PSS-Verizon,panthers,21068.0,12.0,1755.667
662763,2026-02-23,crt,PSS-Verizon,turtles,14174.0,9.0,1574.889
693475,2026-02-24,crt,PSS-Verizon,bears,18071.0,7.0,2581.571
